,Unnamed: 0,tag_no,tag_foll_no,DateTime,tag_name,logLine_text,tag_name_foll_no,comments
120,120,28,1,2016-03-22T11:45:42-04:00,systemd,Configuration file /usr/lib/systemd/system/dhcp-interface@.service is marked executable. Please remove executable permission bits. Proceeding anyway.,0,Failed to read PID; SMTP Correspondence; Stopping irqbalance daemon...; Config Files; Reloading
121,121,28,1,2016-03-22T11:45:42-04:00,systemd,Configuration file /usr/lib/systemd/system/auditd.service is marked world-inaccessible. This has no effect as configuration data is accessible via APIs without restrictions. Proceeding anyway.,0,Failed to read PID; SMTP Correspondence; Stopping irqbalance daemon...; Config Files; Reloading
122,122,28,1,2016-03-22T11:45:42-04:00,systemd,Configuration file /usr/lib/systemd/system/ebtables.service is marked executable. Please remove executable permission bits. Proceeding anyway.,0,Failed to read PID; SMTP Correspondence; Stopping irqbalance daemon...; Config Files; Reloading
123,123,28,1,2016-03-22T11:45:42-04:00,systemd,Configuration file /usr/lib/systemd/system/dhcp-interface@.service is marked executable. Please remove executable permission bits. Proceeding anyway.,0,Failed to read PID; SMTP Correspondence; Stopping irqbalance daemon...; Config Files; Reloading
124,124,28,1,2016-03-22T11:45:42-04:00,systemd,Configuration file /usr/lib/systemd/system/dhcp-interface@.service is marked executable. Please remove executable permission bits. Proceeding anyway.,0,Failed to read PID; SMTP Correspondence; Stopping irqbalance daemon...; Config Files; Reloading
125,125,28,1,2016-03-22T11:45:42-04:00,systemd,Configuration file /usr/lib/systemd/system/dhcp-interface@.service is marked executable. Please remove executable permission bits. Proceeding anyway.,0,Failed to read PID; SMTP Correspondence; Stopping irqbalance daemon...; Config Files; Reloading
126,126,30,1,2016-03-22T11:45:42-04:00,systemd,Reloading.,0,Failed to read PID; SMTP Correspondence; Stopping irqbalance daemon...; Config Files; Reloading
127,127,28,1,2016-03-22T11:45:42-04:00,systemd,Configuration file /usr/lib/systemd/system/dhcp-interface@.service is marked executable. Please remove executable permission bits. Proceeding anyway.,0,Failed to read PID; SMTP Correspondence; Stopping irqbalance daemon...; Config Files; Reloading
128,128,28,1,2016-03-22T11:45:42-04:00,systemd,Configuration file /usr/lib/systemd/system/auditd.service is marked world-inaccessible. This has no effect as configuration data is accessible via APIs without restrictions. Proceeding anyway.,0,Failed to read PID; SMTP Correspondence; Stopping irqbalance daemon...; Config Files; Reloading
129,129,28,1,2016-03-22T11:45:42-04:00,systemd,Configuration file /usr/lib/systemd/system/ebtables.service is marked executable. Please remove executable permission bits. Proceeding anyway.,0,Failed to read PID; SMTP Correspondence; Stopping irqbalance daemon...; Config Files; Reloading
130,130,28,1,2016-03-22T11:45:42-04:00,systemd,Configuration file /usr/lib/systemd/system/dhcp-interface@.service is marked executable. Please remove executable permission bits. Proceeding anyway.,0,Failed to read PID; SMTP Correspondence; Stopping irqbalance daemon...; Config Files; Reloading
131,131,28,1,2016-03-22T11:45:42-04:00,systemd,Configuration file /usr/lib/systemd/system/dhcp-interface@.service is marked executable. Please remove executable permission bits. Proceeding anyway.,0,Failed to read PID; SMTP Correspondence; Stopping irqbalance daemon...; Config Files; Reloading
132,132,28,1,2016-03-22T11:45:42-04:00,systemd,Configuration file /usr/lib/systemd/system/dhcp-interface@.service is marked executable. Please remove executable permission bits. Proceeding anyway.,0,Failed to read PID; SMTP Correspondence; Stopping irqbalance daemon...; Config Files; Reloading
133,133,29,1,2016-03-22T11:45:42-04:00,puppet-agent,(/Stage[main]/Bridges::Slurm/Service[slurmd.service]/ensure) ensure changed 'stopped' to 'running',11764,enable changed 'false' to 'true'; Applied catalog;mode changed '0755' to '1777'; Triggered 'refresh'; defined content
134,134,29,1,2016-03-22T11:45:42-04:00,puppet-agent,(/Stage[main]/Bridges::Pylon2/File[/var/log/slash2]/ensure) created,11764,enable changed 'false' to 'true'; Applied catalog;mode changed '0755' to '1777'; Triggered 'refresh'; defined content
135,135,29,1,2016-03-22T11:45:42-04:00,puppet-agent,(/Stage[main]/Bridges::Pylon2/File[/var/log/slash2/log]/ensure) created,11764,enable changed 'false' to 'true'; Applied catalog;mode changed '0755' to '1777'; Triggered 'refresh'; defined content
136,136,29,1,2016-03-22T11:45:42-04:00,puppet-agent,(/Stage[main]/Bridges::Pylon2/File[/var/log/slash2/c]/ensure) created,11764,enable changed 'false' to 'true'; Applied catalog;mode changed '0755' to '1777'; Triggered 'refresh'; defined content
137,137,29,1,2016-03-22T11:45:42-04:00,puppet-agent,(/Stage[main]/Bridges::Pylon2/File[/pylon2]/ensure) created,11764,enable changed 'false' to 'true'; Applied catalog;mode changed '0755' to '1777'; Triggered 'refresh'; defined content
138,138,29,1,2016-03-22T11:45:42-04:00,puppet-agent,(/Stage[main]/Bridges::Pylon2/File[/etc/ld.so.conf.d/fuse.conf]/ensure) defined content as '{md5}7ec0da4f566bd3d95232b8039e16c8b3',11764,enable changed 'false' to 'true'; Applied catalog;mode changed '0755' to '1777'; Triggered 'refresh'; defined content
139,139,29,1,2016-03-22T11:45:42-04:00,puppet-agent,(/Stage[main]/Bridges::Pylon2/File_line[root_bashrc]/ensure) created,11764,enable changed 'false' to 'true'; Applied catalog;mode changed '0755' to '1777'; Triggered 'refresh'; defined content
140,140,29,1,2016-03-22T11:45:42-04:00,puppet-agent,(/Stage[main]/Bridges::Pylon2/Exec[run_ldconfig]) Triggered 'refresh' from 1 events,11764,enable changed 'false' to 'true'; Applied catalog;mode changed '0755' to '1777'; Triggered 'refresh'; defined content
141,141,29,1,2016-03-22T11:45:48-04:00,puppet-agent,(/Stage[main]/Bridges::Pylon2/File[/usr/lib64/nagios/plugins/check_pylon2]/ensure) defined content as '{md5}61be3aec685b918f2686891364f1a1e0',11764,enable changed 'false' to 'true'; Applied catalog;mode changed '0755' to '1777'; Triggered 'refresh'; defined content
142,142,14,1,2016-03-22T11:45:50-04:00,dracut,dracut-,0,Reading Files Access and Installing modules
143,143,14,1,2016-03-22T11:45:50-04:00,dracut,Executing: /sbin/dracut -f /boot/initramfs-3.10.0-327.4.5.el7.x86_64.tmp 3.10.0-327.4.5.el7.x86_64,0,Reading Files Access and Installing modules
144,144,14,1,2016-03-22T11:45:50-04:00,dracut,"dracut module 'busybox' will not be installed, because command 'busybox' could not be found!",0,Reading Files Access and Installing modules
145,145,14,1,2016-03-22T11:45:50-04:00,dracut,"dracut module 'dmraid' will not be installed, because command 'dmraid' could not be found!",0,Reading Files Access and Installing modules
146,146,14,1,2016-03-22T11:45:51-04:00,dracut,"dracut module 'multipath' will not be installed, because command 'multipath' could not be found!",0,Reading Files Access and Installing modules
147,147,14,1,2016-03-22T11:45:51-04:00,dracut,"dracut module 'cifs' will not be installed, because command 'mount.cifs' could not be found!",0,Reading Files Access and Installing modules
148,148,14,1,2016-03-22T11:45:51-04:00,dracut,"dracut module 'fcoe' will not be installed, because command 'dcbtool' could not be found!",0,Reading Files Access and Installing modules
149,149,14,1,2016-03-22T11:45:51-04:00,dracut,"dracut module 'fcoe' will not be installed, because command 'fipvlan' could not be found!",0,Reading Files Access and Installing modules
150,150,14,1,2016-03-22T11:45:51-04:00,dracut,"dracut module 'fcoe' will not be installed, because command 'lldpad' could not be found!",0,Reading Files Access and Installing modules
151,151,14,1,2016-03-22T11:45:51-04:00,dracut,"dracut module 'fcoe' will not be installed, because command 'fcoemon' could not be found!",0,Reading Files Access and Installing modules
152,152,14,1,2016-03-22T11:45:51-04:00,dracut,"dracut module 'fcoe' will not be installed, because command 'fcoeadm' could not be found!",0,Reading Files Access and Installing modules
153,153,14,1,2016-03-22T11:45:51-04:00,dracut,"dracut module 'fcoe-uefi' will not be installed, because command 'dcbtool' could not be found!",0,Reading Files Access and Installing modules
154,154,14,1,2016-03-22T11:45:51-04:00,dracut,"dracut module 'fcoe-uefi' will not be installed, because command 'fipvlan' could not be found!",0,Reading Files Access and Installing modules
155,155,14,1,2016-03-22T11:45:51-04:00,dracut,"dracut module 'fcoe-uefi' will not be installed, because command 'lldpad' could not be found!",0,Reading Files Access and Installing modules
156,156,14,1,2016-03-22T11:45:51-04:00,dracut,"dracut module 'nbd' will not be installed, because command 'nbd-client' could not be found!",0,Reading Files Access and Installing modules
157,157,14,1,2016-03-22T11:45:51-04:00,dracut,*** Including module: bash ***,0,Reading Files Access and Installing modules
158,158,14,1,2016-03-22T11:45:51-04:00,dracut,*** Including module: fips ***,0,Reading Files Access and Installing modules
159,159,14,1,2016-03-22T11:45:51-04:00,dracut,*** Including module: caps ***,0,Reading Files Access and Installing modules
160,160,12,1,2016-03-22T11:45:51-04:00,dracut,caps: does not work with systemd in the initramfs,0,Reading Files Access and Installing modules
161,161,14,1,2016-03-22T11:45:51-04:00,dracut,*** Including module: modsign ***,0,Reading Files Access and Installing modules
162,162,14,1,2016-03-22T11:45:51-04:00,dracut,*** Including module: nss-softokn ***,0,Reading Files Access and Installing modules
163,163,14,1,2016-03-22T11:45:51-04:00,dracut,*** Including module: i18n ***,0,Reading Files Access and Installing modules
164,164,14,1,2016-03-22T11:45:51-04:00,dracut,*** Including module: network ***,0,Reading Files Access and Installing modules
165,165,14,1,2016-03-22T11:45:52-04:00,dracut,*** Including module: ifcfg ***,0,Reading Files Access and Installing modules
166,166,14,1,2016-03-22T11:45:52-04:00,dracut,*** Including module: drm ***,0,Reading Files Access and Installing modules
167,167,14,1,2016-03-22T11:45:52-04:00,dracut,*** Including module: plymouth ***,0,Reading Files Access and Installing modules
168,168,14,1,2016-03-22T11:45:53-04:00,dracut,*** Including module: btrfs ***,0,Reading Files Access and Installing modules
169,169,14,1,2016-03-22T11:45:53-04:00,dracut,*** Including module: crypt ***,0,Reading Files Access and Installing modules
170,170,14,1,2016-03-22T11:45:53-04:00,dracut,*** Including module: dm ***,0,Reading Files Access and Installing modules
171,171,14,1,2016-03-22T11:45:53-04:00,dracut,Skipping udev rule: 64-device-mapper.rules,0,Reading Files Access and Installing modules
172,172,14,1,2016-03-22T11:45:53-04:00,dracut,Skipping udev rule: 60-persistent-storage-dm.rules,0,Reading Files Access and Installing modules
173,173,14,1,2016-03-22T11:45:53-04:00,dracut,Skipping udev rule: 55-dm.rules,0,Reading Files Access and Installing modules
174,174,14,1,2016-03-22T11:45:53-04:00,dracut,*** Including module: kernel-modules ***,0,Reading Files Access and Installing modules
175,175,14,1,2016-03-22T11:45:54-04:00,dracut,*** Including module: lvm ***,0,Reading Files Access and Installing modules
176,176,14,1,2016-03-22T11:45:54-04:00,dracut,Skipping udev rule: 64-device-mapper.rules,0,Reading Files Access and Installing modules
177,177,14,1,2016-03-22T11:45:54-04:00,dracut,Skipping udev rule: 56-lvm.rules,0,Reading Files Access and Installing modules
178,178,14,1,2016-03-22T11:45:54-04:00,dracut,Skipping udev rule: 60-persistent-storage-lvm.rules,0,Reading Files Access and Installing modules
179,179,14,1,2016-03-22T11:45:54-04:00,dracut,*** Including module: mdraid ***,0,Reading Files Access and Installing modules
180,180,14,1,2016-03-22T11:45:54-04:00,dracut,Skipping udev rule: 64-md-raid.rules,0,Reading Files Access and Installing modules
181,181,14,1,2016-03-22T11:45:55-04:00,dracut,*** Including module: qib ***,0,Reading Files Access and Installing modules
182,182,14,1,2016-03-22T11:45:55-04:00,dracut,*** Including module: iscsi ***,0,Reading Files Access and Installing modules
183,183,14,1,2016-03-22T11:45:55-04:00,dracut,*** Including module: nfs ***,0,Reading Files Access and Installing modules
184,184,14,1,2016-03-22T11:45:55-04:00,dracut,*** Including module: resume ***,0,Reading Files Access and Installing modules
185,185,14,1,2016-03-22T11:45:55-04:00,dracut,*** Including module: rootfs-block ***,0,Reading Files Access and Installing modules
186,186,14,1,2016-03-22T11:45:55-04:00,dracut,*** Including module: terminfo ***,0,Reading Files Access and Installing modules
187,187,14,1,2016-03-22T11:45:55-04:00,dracut,*** Including module: udev-rules ***,0,Reading Files Access and Installing modules
188,188,14,1,2016-03-22T11:45:55-04:00,dracut,Skipping udev rule: 91-permissions.rules,0,Reading Files Access and Installing modules
189,189,14,1,2016-03-22T11:45:55-04:00,dracut,*** Including module: biosdevname ***,0,Reading Files Access and Installing modules
190,190,14,1,2016-03-22T11:45:55-04:00,dracut,*** Including module: systemd ***,0,Reading Files Access and Installing modules
191,191,14,1,2016-03-22T11:45:55-04:00,dracut,*** Including module: usrmount ***,0,Reading Files Access and Installing modules
192,192,14,1,2016-03-22T11:45:55-04:00,dracut,*** Including module: base ***,0,Reading Files Access and Installing modules
193,193,14,1,2016-03-22T11:45:55-04:00,dracut,*** Including module: fs-lib ***,0,Reading Files Access and Installing modules
194,194,14,1,2016-03-22T11:45:55-04:00,dracut,*** Including module: shutdown ***,0,Reading Files Access and Installing modules
195,195,14,1,2016-03-22T11:45:55-04:00,dracut,*** Including modules done ***,0,Reading Files Access and Installing modules
196,196,14,1,2016-03-22T11:45:55-04:00,dracut,*** Installing kernel module dependencies and firmware ***,0,Reading Files Access and Installing modules
197,197,14,1,2016-03-22T11:45:56-04:00,dracut,*** Installing kernel module dependencies and firmware done ***,0,Reading Files Access and Installing modules
198,198,14,1,2016-03-22T11:45:56-04:00,dracut,*** Resolving executable dependencies ***,0,Reading Files Access and Installing modules
199,199,14,1,2016-03-22T11:45:57-04:00,dracut,*** Resolving executable dependencies done***,0,Reading Files Access and Installing modules
200,200,14,1,2016-03-22T11:45:57-04:00,dracut,*** Hardlinking files ***,0,Reading Files Access and Installing modules
201,201,14,1,2016-03-22T11:45:57-04:00,dracut,*** Hardlinking files done ***,0,Reading Files Access and Installing modules
202,202,14,1,2016-03-22T11:45:57-04:00,dracut,*** Generating early-microcode cpio image ***,0,Reading Files Access and Installing modules
203,203,14,1,2016-03-22T11:45:57-04:00,dracut,*** Constructing GenuineIntel.bin ****,0,Reading Files Access and Installing modules
204,204,14,1,2016-03-22T11:45:57-04:00,dracut,*** Store current command line parameters ***,0,Reading Files Access and Installing modules
205,205,14,1,2016-03-22T11:45:57-04:00,dracut,*** Creating image file ***,0,Reading Files Access and Installing modules
206,206,30,1,2016-03-22T11:46:01-04:00,systemd,Created slice user-0.slice.,0,Failed to read PID; SMTP Correspondence; Stopping irqbalance daemon...; Config Files; Reloading
207,207,30,1,2016-03-22T11:46:01-04:00,systemd,Starting user-0.slice.,0,Failed to read PID; SMTP Correspondence; Stopping irqbalance daemon...; Config Files; Reloading
